商品ID,商品标题,商品编码,商品价格,商品链接
7618163556,迪.奥.书.包,,488.10,https://weidian.com/item.html?itemID=7618163556
7615295749,k.l.x hat,,88.00,https://weidian.com/item.html?itemID=7615295749
7787027085,a .j.鞋,1,258.00,https://weidian.com/item.html?itemID=7787027085
7787118399,阿.迪.跑.步.鞋,,328.00,https://weidian.com/item.html?itemID=7787118399
7618307936,c.o.r 短 袖,,108.00,https://weidian.com/item.html?itemID=7618307936
7615238121,拉.夫.劳..伦.p.o.l.o,,120.00,https://weidian.com/item.html?itemID=7615238121
7615199509,b  p 短 袖,,92.00,https://weidian.com/item.html?itemID=7615199509
7632052206,P.r.a.d.a hat,,118.00,https://weidian.com/item.html?itemID=7632052206
7736370036,N.I.K.E socks,,18.00,https://weidian.com/item.html?itemID=7736370036
7615293827,r.l  tracksuit,,102.00,https://weidian.com/item.html?itemID=7615293827
7734441568,耐.克.米.勒.短 袖,6868,138.00,https://weidian.com/item.html?itemID=7734441568
7752871011,足 球 短 袖,221,80.00,https://weidian.com/item.html?itemID=7752871011
7618281786,h shorts,,90.00,https://weidian.com/item.html?itemID=7618281786
7615208535,e.s.s.连.帽.衫,,108.00,https://weidian.com/item.html?itemID=7615208535
7622185630,n y c 鞋子,,245.00,https://weidian.com/item.html?itemID=7622185630
7618255870,k.d.y Glasses,,124.00,https://weidian.com/item.html?itemID=7618255870
7767284889,2 0 2 6世界杯贴纸,0013,38.00,https://weidian.com/item.html?itemID=7767284889
7636339211,a.l.o Zipper sweatshirt,,145.10,https://weidian.com/item.html?itemID=7636339211
